bseTest, 000430, 275, 280, SHVR, 26938, 20, 1346.900000, ZIC, 21837, 20, 1091.850000, 
bseTest, 000430, 262, 277, SHVR, 26988, 20, 1349.400000, ZIC, 21837, 20, 1091.850000, 
bseTest, 000433, 262, 266, SHVR, 27089, 20, 1354.450000, ZIC, 21872, 20, 1093.600000, 
bseTest, 000435, 255, 263, SHVR, 27138, 20, 1356.900000, ZIC, 21872, 20, 1093.600000, 
bseTest, 000447, 76, 398, SHVR, 27259, 20, 1362.950000, ZIC, 21910, 20, 1095.500000, 
bseTest, 000451, 242, 297, SHVR, 27278, 20, 1363.900000, ZIC, 22073, 20, 1103.650000, 
bseTest, 000451, 247, 292, SHVR, 27355, 20, 1367.750000, ZIC, 22181, 20, 1109.050000, 
bseTest, 000452, 250, 260, SHVR, 27389, 20, 1369.450000, ZIC, 22298, 20, 1114.900000, 
bseTest, 000452, 251, 259, SHVR, 27434, 20, 1371.700000, ZIC, 22492, 20, 1124.600000, 
bseTest, 000452, 253, 261, SHVR, 27505, 20, 1375.250000, ZIC, 22621, 20, 1131.050000, 
bseTest, 000452, 252, 260, SHVR, 27715, 20, 1385.750000, ZIC, 22783, 20, 1139.150000, 
bseTest, 000452, 252, 261, SHVR, 27799, 20, 1389.950000, ZIC, 22924, 20, 1146.200000, 
bseTest, 000452, 254, 266, SHVR, 27908, 20, 1395.400000, ZIC, 23153, 20, 1157.650000, 
bseTest, 000452, 253, 294, SHVR, 27929, 20, 1396.450000, ZIC, 23291, 20, 1164.550000, 
bseTest, 000455, 268, 282, SHVR, 28106, 20, 1405.300000, ZIC, 23310, 20, 1165.500000, 
bseTest, 000456, 278, 281, SHVR, 28222, 20, 1411.100000, ZIC, 23368, 20, 1168.400000, 
bseTest, 000457, 279, 281, SHVR, 28419, 20, 1420.950000, ZIC, 23387, 20, 1169.350000, 
bseTest, 000457, 279, 281, SHVR, 28632, 20, 1431.600000, ZIC, 23387, 20, 1169.350000, 
bseTest, 000457, 278, 281, SHVR, 28855, 20, 1442.750000, ZIC, 23387, 20, 1169.350000, 
bseTest, 000457, 279, 357, SHVR, 28981, 20, 1449.050000, ZIC, 23387, 20, 1169.350000, 
bseTest, 000459, 280, 357, SHVR, 29126, 20, 1456.300000, ZIC, 23419, 20, 1170.950000, 
bseTest, 000468, 272, 417, SHVR, 29275, 20, 1463.750000, ZIC, 23424, 20, 1171.200000, 
bseTest, 000481, 130, 249, SHVR, 29335, 20, 1466.750000, ZIC, 23463, 20, 1173.150000, 
bseTest, 000481, 130, 251, SHVR, 29371, 20, 1468.550000, ZIC, 23590, 20, 1179.500000, 
bseTest, 000482, 226, 247, SHVR, 29495, 20, 1474.750000, ZIC, 23737, 20, 1186.850000, 
bseTest, 000482, 229, 244, SHVR, 29719, 20, 1485.950000, ZIC, 23885, 20, 1194.250000, 
